id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444408,2023-09-21T18:45:00Z,1,Union Saint-Gilloise,Toulouse FC,1.0,1.0,FINISHED
1771528444409,2023-09-21T18:45:00Z,1,LASK,Liverpool FC,1.0,3.0,FINISHED
1771528444423,2023-09-21T18:45:00Z,1,Stade Rennais,Maccabi Haifa,3.0,0.0,FINISHED
1771528444424,2023-09-21T18:45:00Z,1,Panathinaikos,Villarreal CF,2.0,0.0,FINISHED
1771528444438,2023-09-21T18:45:00Z,1,FC Sheriff,AS Roma,1.0,2.0,FINISHED
1771528444439,2023-09-21T18:45:00Z,1,Servette FC,SK Slavia Praha,0.0,2.0,FINISHED
1771528444453,2023-09-21T18:45:00Z,1,Bayer 04 Leverkusen,BK Häcken,4.0,0.0,FINISHED
1771528444454,2023-09-21T18:45:00Z,1,Qarabağ FK,Molde FK,1.0,0.0,FINISHED
1771528444347,2023-09-21T21:00:00Z,1,Olympiakos Piraeus,SC Freiburg,2.0,3.0,FINISHED
1771528444349,2023-09-21T21:00:00Z,1,West Ham United,TSC Bačka Topola,3.0,1.0,FINISHED
1771528444363,2023-09-21T21:00:00Z,1,AFC Ajax,Olympique de Marseille,3.0,3.0,FINISHED
1771528444364,2023-09-21T21:00:00Z,1,Brighton & Hove Albion,AEK Athen,2.0,3.0,FINISHED
1771528444378,2023-09-21T21:00:00Z,1,AC Sparta Praha,Aris Limassol,3.0,2.0,FINISHED
1771528444379,2023-09-21T21:00:00Z,1,Rangers FC,Real Betis,1.0,0.0,FINISHED
1771528444393,2023-09-21T21:00:00Z,1,Atalanta BC,Raków Częstochowa,2.0,0.0,FINISHED
1771528444394,2023-09-21T21:00:00Z,1,SK Sturm Graz,Sporting Clube de Portugal,1.0,2.0,FINISHED
1771528444350,2023-10-05T18:45:00Z,1,SC Freiburg,West Ham United,1.0,2.0,FINISHED
1771528444351,2023-10-05T18:45:00Z,1,TSC Bačka Topola,Olympiakos Piraeus,2.0,2.0,FINISHED
1771528444365,2023-10-05T18:45:00Z,1,AEK Athen,AFC Ajax,1.0,1.0,FINISHED
1771528444366,2023-10-05T18:45:00Z,1,Olympique de Marseille,Brighton & Hove Albion,2.0,2.0,FINISHED
1771528444380,2023-10-05T18:45:00Z,1,Aris Limassol,Rangers FC,2.0,1.0,FINISHED
1771528444381,2023-10-05T18:45:00Z,1,Real Betis,AC Sparta Praha,2.0,1.0,FINISHED
1771528444395,2023-10-05T18:45:00Z,1,Raków Częstochowa,SK Sturm Graz,0.0,1.0,FINISHED
1771528444397,2023-10-05T18:45:00Z,1,Sporting Clube de Portugal,Atalanta BC,1.0,2.0,FINISHED
1771528444411,2023-10-05T21:00:00Z,1,Liverpool FC,Union Saint-Gilloise,2.0,0.0,FINISHED
1771528444412,2023-10-05T21:00:00Z,1,Toulouse FC,LASK,1.0,0.0,FINISHED
1771528444426,2023-10-05T21:00:00Z,1,Villarreal CF,Stade Rennais,1.0,0.0,FINISHED
1771528444427,2023-10-05T21:00:00Z,1,Maccabi Haifa,Panathinaikos,0.0,0.0,FINISHED
1771528444441,2023-10-05T21:00:00Z,1,AS Roma,Servette FC,4.0,0.0,FINISHED
1771528444442,2023-10-05T21:00:00Z,1,SK Slavia Praha,FC Sheriff,6.0,0.0,FINISHED
1771528444455,2023-10-05T21:00:00Z,1,Molde FK,Bayer 04 Leverkusen,1.0,2.0,FINISHED
1771528444457,2023-10-05T21:00:00Z,1,BK Häcken,Qarabağ FK,0.0,1.0,FINISHED
1771528444353,2023-10-26T18:45:00Z,1,Olympiakos Piraeus,West Ham United,2.0,1.0,FINISHED
1771528444354,2023-10-26T18:45:00Z,1,TSC Bačka Topola,SC Freiburg,1.0,3.0,FINISHED
