id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444057,2018-09-18T18:55:00Z,1,FC Barcelona,PSV,4.0,0.0,FINISHED
1771528444059,2018-09-18T18:55:00Z,1,FC Internazionale Milano,Tottenham Hotspur FC,2.0,1.0,FINISHED
1771528444042,2018-09-18T21:00:00Z,1,AS Monaco FC,Club Atlético de Madrid,1.0,2.0,FINISHED
1771528444044,2018-09-18T21:00:00Z,1,Club Brugge KV,Borussia Dortmund,0.0,1.0,FINISHED
1771528444072,2018-09-18T21:00:00Z,1,Liverpool FC,Paris Saint-Germain FC,3.0,2.0,FINISHED
1771528444074,2018-09-18T21:00:00Z,1,FK Crvena Zvezda,SSC Napoli,0.0,0.0,FINISHED
1771528444087,2018-09-18T21:00:00Z,1,FC Schalke 04,FC Porto,1.0,1.0,FINISHED
1771528444088,2018-09-18T21:00:00Z,1,Galatasaray SK,Lokomotiv Moskva,3.0,0.0,FINISHED
1771528444102,2018-09-19T18:55:00Z,1,AFC Ajax,AEK Athen,3.0,0.0,FINISHED
1771528444118,2018-09-19T18:55:00Z,1,FK Shakhtar Donetsk,1899 Hoffenheim,2.0,2.0,FINISHED
1771528444103,2018-09-19T21:00:00Z,1,SL Benfica,FC Bayern München,0.0,2.0,FINISHED
1771528444119,2018-09-19T21:00:00Z,1,Manchester City FC,Olympique Lyonnais,1.0,2.0,FINISHED
1771528444134,2018-09-19T21:00:00Z,1,Real Madrid CF,AS Roma,3.0,0.0,FINISHED
1771528444135,2018-09-19T21:00:00Z,1,Viktoria Plzeň,CSKA Moskva,2.0,2.0,FINISHED
1771528444149,2018-09-19T21:00:00Z,1,Valencia CF,Juventus FC,0.0,2.0,FINISHED
1771528444150,2018-09-19T21:00:00Z,1,BSC Young Boys,Manchester United FC,0.0,3.0,FINISHED
1771528444120,2018-10-02T18:55:00Z,1,1899 Hoffenheim,Manchester City FC,1.0,2.0,FINISHED
1771528444151,2018-10-02T18:55:00Z,1,Juventus FC,BSC Young Boys,3.0,0.0,FINISHED
1771528444105,2018-10-02T21:00:00Z,1,FC Bayern München,AFC Ajax,1.0,1.0,FINISHED
1771528444106,2018-10-02T21:00:00Z,1,AEK Athen,SL Benfica,2.0,3.0,FINISHED
1771528444121,2018-10-02T21:00:00Z,1,Olympique Lyonnais,FK Shakhtar Donetsk,2.0,2.0,FINISHED
1771528444136,2018-10-02T21:00:00Z,1,CSKA Moskva,Real Madrid CF,1.0,0.0,FINISHED
1771528444138,2018-10-02T21:00:00Z,1,AS Roma,Viktoria Plzeň,5.0,0.0,FINISHED
1771528444152,2018-10-02T21:00:00Z,1,Manchester United FC,Valencia CF,0.0,0.0,FINISHED
1771528444075,2018-10-03T18:55:00Z,1,Paris Saint-Germain FC,FK Crvena Zvezda,6.0,1.0,FINISHED
1771528444090,2018-10-03T18:55:00Z,1,Lokomotiv Moskva,FC Schalke 04,0.0,1.0,FINISHED
1771528444045,2018-10-03T21:00:00Z,1,Borussia Dortmund,AS Monaco FC,3.0,0.0,FINISHED
1771528444046,2018-10-03T21:00:00Z,1,Club Atlético de Madrid,Club Brugge KV,3.0,1.0,FINISHED
1771528444060,2018-10-03T21:00:00Z,1,Tottenham Hotspur FC,FC Barcelona,2.0,4.0,FINISHED
1771528444061,2018-10-03T21:00:00Z,1,PSV,FC Internazionale Milano,1.0,2.0,FINISHED
1771528444076,2018-10-03T21:00:00Z,1,SSC Napoli,Liverpool FC,1.0,0.0,FINISHED
1771528444091,2018-10-03T21:00:00Z,1,FC Porto,Galatasaray SK,1.0,0.0,FINISHED
1771528444107,2018-10-23T18:55:00Z,1,AEK Athen,FC Bayern München,0.0,2.0,FINISHED
1771528444154,2018-10-23T18:55:00Z,1,BSC Young Boys,Valencia CF,1.0,1.0,FINISHED
1771528444108,2018-10-23T21:00:00Z,1,AFC Ajax,SL Benfica,1.0,0.0,FINISHED
1771528444123,2018-10-23T21:00:00Z,1,FK Shakhtar Donetsk,Manchester City FC,0.0,3.0,FINISHED
1771528444124,2018-10-23T21:00:00Z,1,1899 Hoffenheim,Olympique Lyonnais,3.0,3.0,FINISHED
1771528444139,2018-10-23T21:00:00Z,1,AS Roma,CSKA Moskva,3.0,0.0,FINISHED
1771528444140,2018-10-23T21:00:00Z,1,Real Madrid CF,Viktoria Plzeň,2.0,1.0,FINISHED
1771528444155,2018-10-23T21:00:00Z,1,Manchester United FC,Juventus FC,0.0,1.0,FINISHED
1771528444047,2018-10-24T18:55:00Z,1,Club Brugge KV,AS Monaco FC,1.0,1.0,FINISHED
1771528444062,2018-10-24T18:55:00Z,1,PSV,Tottenham Hotspur FC,2.0,2.0,FINISHED
1771528444049,2018-10-24T21:00:00Z,1,Borussia Dortmund,Club Atlético de Madrid,4.0,0.0,FINISHED
1771528444064,2018-10-24T21:00:00Z,1,FC Barcelona,FC Internazionale Milano,2.0,0.0,FINISHED
1771528444077,2018-10-24T21:00:00Z,1,Paris Saint-Germain FC,SSC Napoli,2.0,2.0,FINISHED
1771528444079,2018-10-24T21:00:00Z,1,Liverpool FC,FK Crvena Zvezda,4.0,0.0,FINISHED
1771528444092,2018-10-24T21:00:00Z,1,Lokomotiv Moskva,FC Porto,1.0,3.0,FINISHED
1771528444093,2018-10-24T21:00:00Z,1,Galatasaray SK,FC Schalke 04,0.0,0.0,FINISHED
1771528444050,2018-11-06T18:55:00Z,1,AS Monaco FC,Club Brugge KV,0.0,4.0,FINISHED
1771528444080,2018-11-06T18:55:00Z,1,FK Crvena Zvezda,Liverpool FC,2.0,0.0,FINISHED
1771528444051,2018-11-06T21:00:00Z,1,Club Atlético de Madrid,Borussia Dortmund,2.0,0.0,FINISHED
1771528444065,2018-11-06T21:00:00Z,1,Tottenham Hotspur FC,PSV,2.0,1.0,FINISHED
1771528444066,2018-11-06T21:00:00Z,1,FC Internazionale Milano,FC Barcelona,1.0,1.0,FINISHED
1771528444081,2018-11-06T21:00:00Z,1,SSC Napoli,Paris Saint-Germain FC,1.0,1.0,FINISHED
1771528444095,2018-11-06T21:00:00Z,1,FC Porto,Lokomotiv Moskva,4.0,1.0,FINISHED
1771528444096,2018-11-06T21:00:00Z,1,FC Schalke 04,Galatasaray SK,2.0,0.0,FINISHED
1771528444141,2018-11-07T18:55:00Z,1,CSKA Moskva,AS Roma,1.0,2.0,FINISHED
1771528444156,2018-11-07T18:55:00Z,1,Valencia CF,BSC Young Boys,3.0,1.0,FINISHED
1771528444110,2018-11-07T21:00:00Z,1,SL Benfica,AFC Ajax,1.0,1.0,FINISHED
1771528444111,2018-11-07T21:00:00Z,1,FC Bayern München,AEK Athen,2.0,0.0,FINISHED
1771528444126,2018-11-07T21:00:00Z,1,Manchester City FC,FK Shakhtar Donetsk,6.0,0.0,FINISHED
1771528444127,2018-11-07T21:00:00Z,1,Olympique Lyonnais,1899 Hoffenheim,2.0,2.0,FINISHED
1771528444143,2018-11-07T21:00:00Z,1,Viktoria Plzeň,Real Madrid CF,0.0,5.0,FINISHED
1771528444157,2018-11-07T21:00:00Z,1,Juventus FC,Manchester United FC,1.0,2.0,FINISHED
1771528444112,2018-11-27T18:55:00Z,1,AEK Athen,AFC Ajax,0.0,2.0,FINISHED
1771528444144,2018-11-27T18:55:00Z,1,CSKA Moskva,Viktoria Plzeň,1.0,2.0,FINISHED
1771528444114,2018-11-27T21:00:00Z,1,FC Bayern München,SL Benfica,5.0,1.0,FINISHED
1771528444128,2018-11-27T21:00:00Z,1,Olympique Lyonnais,Manchester City FC,2.0,2.0,FINISHED
1771528444130,2018-11-27T21:00:00Z,1,1899 Hoffenheim,FK Shakhtar Donetsk,2.0,3.0,FINISHED
1771528444145,2018-11-27T21:00:00Z,1,AS Roma,Real Madrid CF,0.0,2.0,FINISHED
1771528444159,2018-11-27T21:00:00Z,1,Juventus FC,Valencia CF,1.0,0.0,FINISHED
1771528444160,2018-11-27T21:00:00Z,1,Manchester United FC,BSC Young Boys,1.0,0.0,FINISHED
1771528444052,2018-11-28T18:55:00Z,1,Club Atlético de Madrid,AS Monaco FC,2.0,0.0,FINISHED
1771528444097,2018-11-28T18:55:00Z,1,Lokomotiv Moskva,Galatasaray SK,2.0,0.0,FINISHED
1771528444054,2018-11-28T21:00:00Z,1,Borussia Dortmund,Club Brugge KV,0.0,0.0,FINISHED
1771528444067,2018-11-28T21:00:00Z,1,PSV,FC Barcelona,1.0,2.0,FINISHED
1771528444069,2018-11-28T21:00:00Z,1,Tottenham Hotspur FC,FC Internazionale Milano,1.0,0.0,FINISHED
1771528444082,2018-11-28T21:00:00Z,1,Paris Saint-Germain FC,Liverpool FC,2.0,1.0,FINISHED
1771528444084,2018-11-28T21:00:00Z,1,SSC Napoli,FK Crvena Zvezda,3.0,1.0,FINISHED
1771528444098,2018-11-28T21:00:00Z,1,FC Porto,FC Schalke 04,3.0,1.0,FINISHED
1771528444100,2018-12-11T18:55:00Z,1,FC Schalke 04,Lokomotiv Moskva,1.0,0.0,FINISHED
1771528444101,2018-12-11T18:55:00Z,1,Galatasaray SK,FC Porto,2.0,3.0,FINISHED
1771528444055,2018-12-11T21:00:00Z,1,AS Monaco FC,Borussia Dortmund,0.0,2.0,FINISHED
1771528444056,2018-12-11T21:00:00Z,1,Club Brugge KV,Club Atlético de Madrid,0.0,0.0,FINISHED
1771528444070,2018-12-11T21:00:00Z,1,FC Barcelona,Tottenham Hotspur FC,1.0,1.0,FINISHED
1771528444071,2018-12-11T21:00:00Z,1,FC Internazionale Milano,PSV,1.0,1.0,FINISHED
1771528444085,2018-12-11T21:00:00Z,1,Liverpool FC,SSC Napoli,1.0,0.0,FINISHED
1771528444086,2018-12-11T21:00:00Z,1,FK Crvena Zvezda,Paris Saint-Germain FC,1.0,4.0,FINISHED
1771528444146,2018-12-12T18:55:00Z,1,Real Madrid CF,CSKA Moskva,0.0,3.0,FINISHED
1771528444148,2018-12-12T18:55:00Z,1,Viktoria Plzeň,AS Roma,2.0,1.0,FINISHED
1771528444115,2018-12-12T21:00:00Z,1,AFC Ajax,FC Bayern München,3.0,3.0,FINISHED
1771528444116,2018-12-12T21:00:00Z,1,SL Benfica,AEK Athen,1.0,0.0,FINISHED
1771528444131,2018-12-12T21:00:00Z,1,FK Shakhtar Donetsk,Olympique Lyonnais,1.0,1.0,FINISHED
1771528444133,2018-12-12T21:00:00Z,1,Manchester City FC,1899 Hoffenheim,2.0,1.0,FINISHED
1771528444161,2018-12-12T21:00:00Z,1,Valencia CF,Manchester United FC,2.0,1.0,FINISHED
1771528444162,2018-12-12T21:00:00Z,1,BSC Young Boys,Juventus FC,2.0,1.0,FINISHED
1771528444164,2019-02-12T21:00:00Z,1,Manchester United FC,Paris Saint-Germain FC,0.0,2.0,FINISHED
1771528444165,2019-02-12T21:00:00Z,1,AS Roma,FC Porto,2.0,1.0,FINISHED
1771528444166,2019-02-13T21:00:00Z,1,Tottenham Hotspur FC,Borussia Dortmund,3.0,0.0,FINISHED
