id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444492,2023-11-08T18:45:00Z,4,Real Sociedad de Fútbol,SL Benfica,3.0,1.0,FINISHED
1771528444493,2023-11-08T21:00:00Z,4,Real Madrid CF,Sporting Clube de Braga,3.0,0.0,FINISHED
1771528444495,2023-11-08T21:00:00Z,4,FC Red Bull Salzburg,FC Internazionale Milano,0.0,1.0,FINISHED
1771528444496,2023-11-08T21:00:00Z,4,FC Bayern München,Galatasaray SK,2.0,1.0,FINISHED
1771528444497,2023-11-08T21:00:00Z,4,FC København,Manchester United FC,4.0,3.0,FINISHED
1771528444498,2023-11-08T21:00:00Z,4,Arsenal FC,Sevilla FC,2.0,0.0,FINISHED
1771528444500,2023-11-08T21:00:00Z,4,PSV,Racing Club de Lens,1.0,0.0,FINISHED
1771528444501,2023-11-28T18:45:00Z,5,SS Lazio,Celtic FC,2.0,0.0,FINISHED
1771528444502,2023-11-28T18:45:00Z,5,FK Shakhtar Donetsk,Royal Antwerp FC,1.0,0.0,FINISHED
1771528444503,2023-11-28T21:00:00Z,5,Feyenoord Rotterdam,Club Atlético de Madrid,1.0,3.0,FINISHED
1771528444504,2023-11-28T21:00:00Z,5,AC Milan,Borussia Dortmund,1.0,3.0,FINISHED
1771528444506,2023-11-28T21:00:00Z,5,Paris Saint-Germain FC,Newcastle United FC,1.0,1.0,FINISHED
1771528444507,2023-11-28T21:00:00Z,5,BSC Young Boys,FK Crvena Zvezda,2.0,0.0,FINISHED
1771528444508,2023-11-28T21:00:00Z,5,Manchester City FC,RB Leipzig,3.0,2.0,FINISHED
1771528444509,2023-11-28T21:00:00Z,5,FC Barcelona,FC Porto,2.0,1.0,FINISHED
1771528444511,2023-11-29T18:45:00Z,5,Galatasaray SK,Manchester United FC,3.0,3.0,FINISHED
1771528444512,2023-11-29T18:45:00Z,5,Sevilla FC,PSV,2.0,3.0,FINISHED
1771528444513,2023-11-29T21:00:00Z,5,Sporting Clube de Braga,1. FC Union Berlin,1.0,1.0,FINISHED
1771528444514,2023-11-29T21:00:00Z,5,Real Madrid CF,SSC Napoli,4.0,2.0,FINISHED
1771528444516,2023-11-29T21:00:00Z,5,SL Benfica,FC Internazionale Milano,3.0,3.0,FINISHED
1771528444517,2023-11-29T21:00:00Z,5,Real Sociedad de Fútbol,FC Red Bull Salzburg,0.0,0.0,FINISHED
1771528444518,2023-11-29T21:00:00Z,5,FC Bayern München,FC København,0.0,0.0,FINISHED
1771528444519,2023-11-29T21:00:00Z,5,Arsenal FC,Racing Club de Lens,6.0,0.0,FINISHED
1771528444520,2023-12-12T18:45:00Z,6,PSV,Arsenal FC,1.0,1.0,FINISHED
1771528444522,2023-12-12T18:45:00Z,6,Racing Club de Lens,Sevilla FC,2.0,1.0,FINISHED
1771528444523,2023-12-12T21:00:00Z,6,1. FC Union Berlin,Real Madrid CF,2.0,3.0,FINISHED
1771528444524,2023-12-12T21:00:00Z,6,SSC Napoli,Sporting Clube de Braga,2.0,0.0,FINISHED
1771528444525,2023-12-12T21:00:00Z,6,FC Internazionale Milano,Real Sociedad de Fútbol,0.0,0.0,FINISHED
1771528444527,2023-12-12T21:00:00Z,6,FC Red Bull Salzburg,SL Benfica,1.0,3.0,FINISHED
1771528444528,2023-12-12T21:00:00Z,6,Manchester United FC,FC Bayern München,0.0,1.0,FINISHED
1771528444529,2023-12-12T21:00:00Z,6,FC København,Galatasaray SK,1.0,0.0,FINISHED
1771528444530,2023-12-13T18:45:00Z,6,RB Leipzig,BSC Young Boys,2.0,1.0,FINISHED
1771528444532,2023-12-13T18:45:00Z,6,FK Crvena Zvezda,Manchester City FC,2.0,3.0,FINISHED
1771528444533,2023-12-13T21:00:00Z,6,Club Atlético de Madrid,SS Lazio,2.0,0.0,FINISHED
1771528444534,2023-12-13T21:00:00Z,6,Celtic FC,Feyenoord Rotterdam,2.0,1.0,FINISHED
1771528444536,2023-12-13T21:00:00Z,6,Newcastle United FC,AC Milan,1.0,2.0,FINISHED
1771528444537,2023-12-13T21:00:00Z,6,Borussia Dortmund,Paris Saint-Germain FC,1.0,1.0,FINISHED
1771528444538,2023-12-13T21:00:00Z,6,Royal Antwerp FC,FC Barcelona,3.0,2.0,FINISHED
1771528444540,2023-12-13T21:00:00Z,6,FC Porto,FK Shakhtar Donetsk,5.0,3.0,FINISHED
1771528444541,2024-02-13T21:00:00Z,6,FC København,Manchester City FC,1.0,3.0,FINISHED
1771528444542,2024-02-13T21:00:00Z,6,RB Leipzig,Real Madrid CF,0.0,1.0,FINISHED
1771528444544,2024-02-14T21:00:00Z,6,Paris Saint-Germain FC,Real Sociedad de Fútbol,2.0,0.0,FINISHED
1771528444545,2024-02-14T21:00:00Z,6,SS Lazio,FC Bayern München,1.0,0.0,FINISHED
1771528444546,2024-02-20T21:00:00Z,6,FC Internazionale Milano,Club Atlético de Madrid,1.0,0.0,FINISHED
1771528444547,2024-02-20T21:00:00Z,6,PSV,Borussia Dortmund,1.0,1.0,FINISHED
1771528444549,2024-02-21T21:00:00Z,6,FC Porto,Arsenal FC,1.0,0.0,FINISHED
1771528444550,2024-02-21T21:00:00Z,6,SSC Napoli,FC Barcelona,1.0,1.0,FINISHED
1771528444551,2024-03-05T21:00:00Z,6,Real Sociedad de Fútbol,Paris Saint-Germain FC,1.0,2.0,FINISHED
1771528444552,2024-03-05T21:00:00Z,6,FC Bayern München,SS Lazio,3.0,0.0,FINISHED
1771528444554,2024-03-06T21:00:00Z,6,Manchester City FC,FC København,3.0,1.0,FINISHED
1771528444555,2024-03-06T21:00:00Z,6,Real Madrid CF,RB Leipzig,1.0,1.0,FINISHED
1771528444556,2024-03-12T21:00:00Z,6,Arsenal FC,FC Porto,1.0,0.0,FINISHED
1771528444557,2024-03-12T21:00:00Z,6,FC Barcelona,SSC Napoli,3.0,1.0,FINISHED
1771528444558,2024-03-13T21:00:00Z,6,Club Atlético de Madrid,FC Internazionale Milano,2.0,1.0,FINISHED
1771528444560,2024-03-13T21:00:00Z,6,Borussia Dortmund,PSV,2.0,0.0,FINISHED
1771528444561,2024-04-09T21:00:00Z,6,Arsenal FC,FC Bayern München,2.0,2.0,FINISHED
1771528444562,2024-04-09T21:00:00Z,6,Real Madrid CF,Manchester City FC,3.0,3.0,FINISHED
1771528444563,2024-04-10T21:00:00Z,6,Club Atlético de Madrid,Borussia Dortmund,2.0,1.0,FINISHED
1771528444565,2024-04-10T21:00:00Z,6,Paris Saint-Germain FC,FC Barcelona,2.0,3.0,FINISHED
1771528444566,2024-04-16T21:00:00Z,6,Borussia Dortmund,Club Atlético de Madrid,4.0,2.0,FINISHED
1771528444567,2024-04-16T21:00:00Z,6,FC Barcelona,Paris Saint-Germain FC,1.0,4.0,FINISHED
1771528444568,2024-04-17T21:00:00Z,6,FC Bayern München,Arsenal FC,1.0,0.0,FINISHED
1771528444569,2024-04-17T21:00:00Z,6,Manchester City FC,Real Madrid CF,1.0,1.0,FINISHED
1771528444571,2024-04-30T21:00:00Z,6,FC Bayern München,Real Madrid CF,2.0,2.0,FINISHED
1771528444572,2024-05-01T21:00:00Z,6,Borussia Dortmund,Paris Saint-Germain FC,1.0,0.0,FINISHED
1771528444573,2024-05-07T21:00:00Z,6,Paris Saint-Germain FC,Borussia Dortmund,0.0,1.0,FINISHED
1771528444574,2024-05-08T21:00:00Z,6,Real Madrid CF,FC Bayern München,2.0,1.0,FINISHED
1771528444576,2024-06-01T21:00:00Z,6,Borussia Dortmund,Real Madrid CF,0.0,2.0,FINISHED
