id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444895,2020-10-20T18:55:00Z,1,Zenit St. Petersburg,Club Brugge KV,1.0,2.0,FINISHED
1771528444910,2020-10-20T18:55:00Z,1,Dinamo Kiev,Juventus FC,0.0,2.0,FINISHED
1771528444880,2020-10-20T21:00:00Z,1,Chelsea FC,Sevilla FC,0.0,0.0,FINISHED
1771528444881,2020-10-20T21:00:00Z,1,Stade Rennais,FK Krasnodar,1.0,1.0,FINISHED
1771528444896,2020-10-20T21:00:00Z,1,Lazio Roma,Borussia Dortmund,3.0,1.0,FINISHED
1771528444911,2020-10-20T21:00:00Z,1,FC Barcelona,Ferencvárosi TC,5.0,1.0,FINISHED
1771528444925,2020-10-20T21:00:00Z,1,RB Leipzig,İstanbul Başakşehir,2.0,0.0,FINISHED
1771528444926,2020-10-20T21:00:00Z,1,Paris Saint-Germain FC,Manchester United FC,1.0,2.0,FINISHED
1771528444820,2020-10-21T18:55:00Z,1,FC Red Bull Salzburg,Lokomotiv Moskva,2.0,2.0,FINISHED
1771528444835,2020-10-21T18:55:00Z,1,Real Madrid CF,FK Shakhtar Donetsk,2.0,3.0,FINISHED
1771528444822,2020-10-21T21:00:00Z,1,FC Bayern München,Club Atlético de Madrid,4.0,0.0,FINISHED
1771528444837,2020-10-21T21:00:00Z,1,FC Internazionale Milano,Bor. Mönchengladbach,2.0,2.0,FINISHED
1771528444850,2020-10-21T21:00:00Z,1,Manchester City FC,FC Porto,3.0,1.0,FINISHED
1771528444852,2020-10-21T21:00:00Z,1,Olympiakos Piraeus,Olympique de Marseille,1.0,0.0,FINISHED
1771528444865,2020-10-21T21:00:00Z,1,AFC Ajax,Liverpool FC,0.0,1.0,FINISHED
1771528444866,2020-10-21T21:00:00Z,1,FC Midtjylland,Atalanta BC,0.0,4.0,FINISHED
1771528444823,2020-10-27T18:55:00Z,1,Lokomotiv Moskva,FC Bayern München,1.0,2.0,FINISHED
1771528444838,2020-10-27T18:55:00Z,1,FK Shakhtar Donetsk,FC Internazionale Milano,0.0,0.0,FINISHED
1771528444824,2020-10-27T21:00:00Z,1,Club Atlético de Madrid,FC Red Bull Salzburg,3.0,2.0,FINISHED
1771528444839,2020-10-27T21:00:00Z,1,Bor. Mönchengladbach,Real Madrid CF,2.0,2.0,FINISHED
1771528444853,2020-10-27T21:00:00Z,1,FC Porto,Olympiakos Piraeus,2.0,0.0,FINISHED
1771528444854,2020-10-27T21:00:00Z,1,Olympique de Marseille,Manchester City FC,0.0,3.0,FINISHED
1771528444868,2020-10-27T21:00:00Z,1,Atalanta BC,AFC Ajax,2.0,2.0,FINISHED
1771528444869,2020-10-27T21:00:00Z,1,Liverpool FC,FC Midtjylland,2.0,0.0,FINISHED
1771528444883,2020-10-28T18:55:00Z,1,FK Krasnodar,Chelsea FC,0.0,4.0,FINISHED
1771528444927,2020-10-28T18:55:00Z,1,İstanbul Başakşehir,Paris Saint-Germain FC,0.0,2.0,FINISHED
1771528444884,2020-10-28T21:00:00Z,1,Sevilla FC,Stade Rennais,1.0,0.0,FINISHED
1771528444897,2020-10-28T21:00:00Z,1,Borussia Dortmund,Zenit St. Petersburg,2.0,0.0,FINISHED
1771528444899,2020-10-28T21:00:00Z,1,Club Brugge KV,Lazio Roma,1.0,1.0,FINISHED
1771528444912,2020-10-28T21:00:00Z,1,Ferencvárosi TC,Dinamo Kiev,2.0,2.0,FINISHED
1771528444914,2020-10-28T21:00:00Z,1,Juventus FC,FC Barcelona,0.0,2.0,FINISHED
