id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444072,2011-09-13T20:45:00Z,1,Chelsea FC,Bayer 04 Leverkusen,2.0,0.0,FINISHED
1771528444073,2011-09-13T20:45:00Z,1,KRC Genk,Valencia CF,0.0,0.0,FINISHED
1771528444087,2011-09-13T20:45:00Z,1,Borussia Dortmund,Arsenal FC,1.0,1.0,FINISHED
1771528444088,2011-09-13T20:45:00Z,1,Olympiakos Piraeus,Olympique de Marseille,0.0,1.0,FINISHED
1771528444102,2011-09-13T20:45:00Z,1,APOEL Nikosia,Zenit St. Petersburg,2.0,1.0,FINISHED
1771528444103,2011-09-13T20:45:00Z,1,FC Porto,FK Shakhtar Donetsk,2.0,1.0,FINISHED
1771528444117,2011-09-13T20:45:00Z,1,FC Barcelona,AC Milan,2.0,2.0,FINISHED
1771528444118,2011-09-13T20:45:00Z,1,Viktoria Plzeň,BATE Borisov,1.0,1.0,FINISHED
1771528444013,2011-09-14T20:45:00Z,1,Manchester City FC,SSC Napoli,1.0,1.0,FINISHED
1771528444014,2011-09-14T20:45:00Z,1,Villarreal CF,FC Bayern München,0.0,2.0,FINISHED
1771528444028,2011-09-14T20:45:00Z,1,Lille OSC,CSKA Moskva,2.0,2.0,FINISHED
1771528444029,2011-09-14T20:45:00Z,1,FC Internazionale Milano,Trabzonspor,0.0,1.0,FINISHED
1771528444043,2011-09-14T20:45:00Z,1,FC Basel 1893,Oţelul Galaţi,2.0,1.0,FINISHED
1771528444044,2011-09-14T20:45:00Z,1,SL Benfica,Manchester United FC,1.0,1.0,FINISHED
1771528444057,2011-09-14T20:45:00Z,1,AFC Ajax,Olympique Lyonnais,0.0,0.0,FINISHED
1771528444059,2011-09-14T20:45:00Z,1,GNK Dinamo Zagreb,Real Madrid CF,0.0,1.0,FINISHED
1771528444030,2011-09-27T18:00:00Z,1,CSKA Moskva,FC Internazionale Milano,2.0,3.0,FINISHED
1771528444016,2011-09-27T20:45:00Z,1,FC Bayern München,Manchester City FC,2.0,0.0,FINISHED
1771528444017,2011-09-27T20:45:00Z,1,SSC Napoli,Villarreal CF,2.0,0.0,FINISHED
1771528444032,2011-09-27T20:45:00Z,1,Trabzonspor,Lille OSC,1.0,1.0,FINISHED
1771528444045,2011-09-27T20:45:00Z,1,Manchester United FC,FC Basel 1893,3.0,3.0,FINISHED
1771528444046,2011-09-27T20:45:00Z,1,Oţelul Galaţi,SL Benfica,0.0,1.0,FINISHED
1771528444060,2011-09-27T20:45:00Z,1,Olympique Lyonnais,GNK Dinamo Zagreb,2.0,0.0,FINISHED
1771528444061,2011-09-27T20:45:00Z,1,Real Madrid CF,AFC Ajax,3.0,0.0,FINISHED
1771528444104,2011-09-28T18:00:00Z,1,Zenit St. Petersburg,FC Porto,3.0,1.0,FINISHED
1771528444075,2011-09-28T20:45:00Z,1,Bayer 04 Leverkusen,KRC Genk,2.0,0.0,FINISHED
1771528444076,2011-09-28T20:45:00Z,1,Valencia CF,Chelsea FC,1.0,1.0,FINISHED
1771528444090,2011-09-28T20:45:00Z,1,Arsenal FC,Olympiakos Piraeus,2.0,1.0,FINISHED
1771528444091,2011-09-28T20:45:00Z,1,Olympique de Marseille,Borussia Dortmund,3.0,0.0,FINISHED
1771528444106,2011-09-28T20:45:00Z,1,FK Shakhtar Donetsk,APOEL Nikosia,1.0,1.0,FINISHED
1771528444119,2011-09-28T20:45:00Z,1,AC Milan,Viktoria Plzeň,2.0,0.0,FINISHED
1771528444120,2011-09-28T20:45:00Z,1,BATE Borisov,FC Barcelona,0.0,5.0,FINISHED
1771528444033,2011-10-18T18:00:00Z,1,CSKA Moskva,Trabzonspor,3.0,0.0,FINISHED
1771528444018,2011-10-18T20:45:00Z,1,Manchester City FC,Villarreal CF,2.0,1.0,FINISHED
1771528444019,2011-10-18T20:45:00Z,1,SSC Napoli,FC Bayern München,1.0,1.0,FINISHED
1771528444034,2011-10-18T20:45:00Z,1,Lille OSC,FC Internazionale Milano,0.0,1.0,FINISHED
1771528444047,2011-10-18T20:45:00Z,1,FC Basel 1893,SL Benfica,0.0,2.0,FINISHED
1771528444049,2011-10-18T20:45:00Z,1,Oţelul Galaţi,Manchester United FC,0.0,2.0,FINISHED
1771528444062,2011-10-18T20:45:00Z,1,GNK Dinamo Zagreb,AFC Ajax,0.0,2.0,FINISHED
1771528444064,2011-10-18T20:45:00Z,1,Real Madrid CF,Olympique Lyonnais,4.0,0.0,FINISHED
1771528444077,2011-10-19T20:45:00Z,1,Bayer 04 Leverkusen,Valencia CF,2.0,1.0,FINISHED
1771528444078,2011-10-19T20:45:00Z,1,Chelsea FC,KRC Genk,5.0,0.0,FINISHED
1771528444092,2011-10-19T20:45:00Z,1,Olympiakos Piraeus,Borussia Dortmund,3.0,1.0,FINISHED
1771528444093,2011-10-19T20:45:00Z,1,Olympique de Marseille,Arsenal FC,0.0,1.0,FINISHED
1771528444107,2011-10-19T20:45:00Z,1,FC Porto,APOEL Nikosia,1.0,1.0,FINISHED
1771528444108,2011-10-19T20:45:00Z,1,FK Shakhtar Donetsk,Zenit St. Petersburg,2.0,2.0,FINISHED
1771528444122,2011-10-19T20:45:00Z,1,AC Milan,BATE Borisov,2.0,0.0,FINISHED
1771528444123,2011-10-19T20:45:00Z,1,FC Barcelona,Viktoria Plzeň,2.0,0.0,FINISHED
1771528444109,2011-11-01T18:00:00Z,1,Zenit St. Petersburg,FK Shakhtar Donetsk,1.0,0.0,FINISHED
1771528444124,2011-11-01T18:00:00Z,1,BATE Borisov,AC Milan,1.0,1.0,FINISHED
1771528444080,2011-11-01T20:45:00Z,1,KRC Genk,Chelsea FC,1.0,1.0,FINISHED
1771528444081,2011-11-01T20:45:00Z,1,Valencia CF,Bayer 04 Leverkusen,3.0,1.0,FINISHED
1771528444095,2011-11-01T20:45:00Z,1,Arsenal FC,Olympique de Marseille,0.0,0.0,FINISHED
1771528444096,2011-11-01T20:45:00Z,1,Borussia Dortmund,Olympiakos Piraeus,1.0,0.0,FINISHED
1771528444111,2011-11-01T20:45:00Z,1,APOEL Nikosia,FC Porto,2.0,1.0,FINISHED
1771528444125,2011-11-01T20:45:00Z,1,Viktoria Plzeň,FC Barcelona,0.0,4.0,FINISHED
1771528444021,2011-11-02T20:45:00Z,1,FC Bayern München,SSC Napoli,3.0,2.0,FINISHED
1771528444022,2011-11-02T20:45:00Z,1,Villarreal CF,Manchester City FC,0.0,3.0,FINISHED
1771528444035,2011-11-02T20:45:00Z,1,Trabzonspor,CSKA Moskva,0.0,0.0,FINISHED
1771528444036,2011-11-02T20:45:00Z,1,FC Internazionale Milano,Lille OSC,2.0,1.0,FINISHED
1771528444050,2011-11-02T20:45:00Z,1,Manchester United FC,Oţelul Galaţi,2.0,0.0,FINISHED
1771528444051,2011-11-02T20:45:00Z,1,SL Benfica,FC Basel 1893,1.0,1.0,FINISHED
1771528444065,2011-11-02T20:45:00Z,1,AFC Ajax,GNK Dinamo Zagreb,4.0,0.0,FINISHED
1771528444066,2011-11-02T20:45:00Z,1,Olympique Lyonnais,Real Madrid CF,0.0,2.0,FINISHED
1771528444038,2011-11-22T18:00:00Z,1,CSKA Moskva,Lille OSC,0.0,2.0,FINISHED
1771528444023,2011-11-22T20:45:00Z,1,FC Bayern München,Villarreal CF,3.0,1.0,FINISHED
1771528444024,2011-11-22T20:45:00Z,1,SSC Napoli,Manchester City FC,2.0,1.0,FINISHED
1771528444039,2011-11-22T20:45:00Z,1,Trabzonspor,FC Internazionale Milano,1.0,1.0,FINISHED
1771528444052,2011-11-22T20:45:00Z,1,Manchester United FC,SL Benfica,2.0,2.0,FINISHED
1771528444054,2011-11-22T20:45:00Z,1,Oţelul Galaţi,FC Basel 1893,2.0,3.0,FINISHED
1771528444067,2011-11-22T20:45:00Z,1,Olympique Lyonnais,AFC Ajax,0.0,0.0,FINISHED
1771528444069,2011-11-22T20:45:00Z,1,Real Madrid CF,GNK Dinamo Zagreb,6.0,2.0,FINISHED
1771528444112,2011-11-23T18:00:00Z,1,Zenit St. Petersburg,APOEL Nikosia,0.0,0.0,FINISHED
1771528444127,2011-11-23T19:00:00Z,1,BATE Borisov,Viktoria Plzeň,0.0,1.0,FINISHED
1771528444082,2011-11-23T20:45:00Z,1,Bayer 04 Leverkusen,Chelsea FC,2.0,1.0,FINISHED
1771528444083,2011-11-23T20:45:00Z,1,Valencia CF,KRC Genk,7.0,0.0,FINISHED
1771528444097,2011-11-23T20:45:00Z,1,Arsenal FC,Borussia Dortmund,2.0,1.0,FINISHED
1771528444098,2011-11-23T20:45:00Z,1,Olympique de Marseille,Olympiakos Piraeus,0.0,1.0,FINISHED
1771528444113,2011-11-23T20:45:00Z,1,FK Shakhtar Donetsk,FC Porto,0.0,2.0,FINISHED
1771528444128,2011-11-23T20:45:00Z,1,AC Milan,FC Barcelona,2.0,3.0,FINISHED
1771528444085,2011-12-06T20:45:00Z,1,Chelsea FC,Valencia CF,3.0,0.0,FINISHED
1771528444086,2011-12-06T20:45:00Z,1,KRC Genk,Bayer 04 Leverkusen,1.0,1.0,FINISHED
1771528444099,2011-12-06T20:45:00Z,1,Borussia Dortmund,Olympique de Marseille,2.0,3.0,FINISHED
1771528444101,2011-12-06T20:45:00Z,1,Olympiakos Piraeus,Arsenal FC,3.0,1.0,FINISHED
1771528444114,2011-12-06T20:45:00Z,1,APOEL Nikosia,FK Shakhtar Donetsk,0.0,2.0,FINISHED
1771528444115,2011-12-06T20:45:00Z,1,FC Porto,Zenit St. Petersburg,0.0,0.0,FINISHED
1771528444129,2011-12-06T20:45:00Z,1,FC Barcelona,BATE Borisov,4.0,0.0,FINISHED
1771528444130,2011-12-06T20:45:00Z,1,Viktoria Plzeň,AC Milan,2.0,2.0,FINISHED
1771528444025,2011-12-07T20:45:00Z,1,Manchester City FC,FC Bayern München,2.0,0.0,FINISHED
1771528444027,2011-12-07T20:45:00Z,1,Villarreal CF,SSC Napoli,0.0,2.0,FINISHED
1771528444040,2011-12-07T20:45:00Z,1,FC Internazionale Milano,CSKA Moskva,1.0,2.0,FINISHED
1771528444041,2011-12-07T20:45:00Z,1,Lille OSC,Trabzonspor,0.0,0.0,FINISHED
1771528444055,2011-12-07T20:45:00Z,1,FC Basel 1893,Manchester United FC,2.0,1.0,FINISHED
1771528444056,2011-12-07T20:45:00Z,1,SL Benfica,Oţelul Galaţi,1.0,0.0,FINISHED
1771528444070,2011-12-07T20:45:00Z,1,AFC Ajax,Real Madrid CF,0.0,3.0,FINISHED
1771528444071,2011-12-07T20:45:00Z,1,GNK Dinamo Zagreb,Olympique Lyonnais,1.0,7.0,FINISHED
1771528444131,2012-02-14T20:45:00Z,1,Olympique Lyonnais,APOEL Nikosia,1.0,0.0,FINISHED
1771528444133,2012-02-14T20:45:00Z,1,Bayer 04 Leverkusen,FC Barcelona,1.0,3.0,FINISHED
1771528444134,2012-02-15T18:00:00Z,1,Zenit St. Petersburg,SL Benfica,3.0,2.0,FINISHED
1771528444135,2012-02-15T20:45:00Z,1,AC Milan,Arsenal FC,4.0,0.0,FINISHED
1771528444136,2012-02-21T18:00:00Z,1,CSKA Moskva,Real Madrid CF,1.0,1.0,FINISHED
1771528444138,2012-02-21T20:45:00Z,1,SSC Napoli,Chelsea FC,3.0,1.0,FINISHED
1771528444139,2012-02-22T20:45:00Z,1,FC Basel 1893,FC Bayern München,1.0,0.0,FINISHED
1771528444140,2012-02-22T20:45:00Z,1,Olympique de Marseille,FC Internazionale Milano,1.0,0.0,FINISHED
1771528444141,2012-03-06T20:45:00Z,1,Arsenal FC,AC Milan,3.0,0.0,FINISHED
1771528444142,2012-03-06T20:45:00Z,1,SL Benfica,Zenit St. Petersburg,2.0,0.0,FINISHED
1771528444144,2012-03-07T20:45:00Z,1,APOEL Nikosia,Olympique Lyonnais,1.0,0.0,FINISHED
1771528444145,2012-03-07T20:45:00Z,1,FC Barcelona,Bayer 04 Leverkusen,7.0,1.0,FINISHED
1771528444146,2012-03-13T20:45:00Z,1,FC Bayern München,FC Basel 1893,7.0,0.0,FINISHED
1771528444147,2012-03-13T20:45:00Z,1,FC Internazionale Milano,Olympique de Marseille,2.0,1.0,FINISHED
1771528444149,2012-03-14T20:45:00Z,1,Chelsea FC,SSC Napoli,4.0,1.0,FINISHED
1771528444150,2012-03-14T20:45:00Z,1,Real Madrid CF,CSKA Moskva,4.0,1.0,FINISHED
1771528444151,2012-03-27T20:45:00Z,1,APOEL Nikosia,Real Madrid CF,0.0,3.0,FINISHED
1771528444152,2012-03-27T20:45:00Z,1,SL Benfica,Chelsea FC,0.0,1.0,FINISHED
1771528444154,2012-03-28T20:45:00Z,1,Olympique de Marseille,FC Bayern München,0.0,2.0,FINISHED
1771528444155,2012-03-28T20:45:00Z,1,AC Milan,FC Barcelona,0.0,0.0,FINISHED
1771528444156,2012-04-03T20:45:00Z,1,FC Bayern München,Olympique de Marseille,2.0,0.0,FINISHED
1771528444157,2012-04-03T20:45:00Z,1,FC Barcelona,AC Milan,3.0,1.0,FINISHED
1771528444159,2012-04-04T20:45:00Z,1,Real Madrid CF,APOEL Nikosia,5.0,2.0,FINISHED
1771528444160,2012-04-04T20:45:00Z,1,Chelsea FC,SL Benfica,2.0,1.0,FINISHED
1771528444161,2012-04-17T20:45:00Z,1,FC Bayern München,Real Madrid CF,2.0,1.0,FINISHED
1771528444162,2012-04-18T20:45:00Z,1,Chelsea FC,FC Barcelona,1.0,0.0,FINISHED
1771528444163,2012-04-24T20:45:00Z,1,FC Barcelona,Chelsea FC,2.0,2.0,FINISHED
1771528444165,2012-04-25T20:45:00Z,1,Real Madrid CF,FC Bayern München,2.0,1.0,FINISHED
1771528444166,2012-05-19T20:45:00Z,1,FC Bayern München,Chelsea FC,1.0,1.0,FINISHED
