id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444481,2012-09-18T20:45:00Z,1,Paris Saint-Germain FC,Dinamo Kiev,4.0,1.0,FINISHED
1771528444483,2012-09-18T20:45:00Z,1,GNK Dinamo Zagreb,FC Porto,0.0,2.0,FINISHED
1771528444496,2012-09-18T20:45:00Z,1,Olympiakos Piraeus,FC Schalke 04,1.0,2.0,FINISHED
1771528444497,2012-09-18T20:45:00Z,1,Montpellier HSC,Arsenal FC,1.0,2.0,FINISHED
1771528444511,2012-09-18T20:45:00Z,1,AC Milan,RSC Anderlecht,0.0,0.0,FINISHED
1771528444512,2012-09-18T20:45:00Z,1,Málaga CF,Zenit St. Petersburg,3.0,0.0,FINISHED
1771528444526,2012-09-18T20:45:00Z,1,Real Madrid CF,Manchester City FC,3.0,2.0,FINISHED
1771528444527,2012-09-18T20:45:00Z,1,Borussia Dortmund,AFC Ajax,1.0,0.0,FINISHED
1771528444540,2012-09-19T20:45:00Z,1,Chelsea FC,Juventus FC,2.0,2.0,FINISHED
1771528444542,2012-09-19T20:45:00Z,1,FK Shakhtar Donetsk,FC Nordsjælland,2.0,0.0,FINISHED
1771528444555,2012-09-19T20:45:00Z,1,FC Bayern München,Valencia CF,2.0,1.0,FINISHED
1771528444556,2012-09-19T20:45:00Z,1,Lille OSC,BATE Borisov,1.0,3.0,FINISHED
1771528444570,2012-09-19T20:45:00Z,1,FC Barcelona,Spartak Moskva,3.0,2.0,FINISHED
1771528444571,2012-09-19T20:45:00Z,1,Celtic FC,SL Benfica,0.0,0.0,FINISHED
1771528444585,2012-09-19T20:45:00Z,1,Manchester United FC,Galatasaray SK,1.0,0.0,FINISHED
1771528444586,2012-09-19T20:45:00Z,1,Sporting Clube de Braga,CFR Cluj,0.0,2.0,FINISHED
1771528444572,2012-10-02T18:00:00Z,1,Spartak Moskva,Celtic FC,2.0,3.0,FINISHED
1771528444543,2012-10-02T20:45:00Z,1,Juventus FC,FK Shakhtar Donetsk,1.0,1.0,FINISHED
1771528444544,2012-10-02T20:45:00Z,1,FC Nordsjælland,Chelsea FC,0.0,4.0,FINISHED
1771528444558,2012-10-02T20:45:00Z,1,Valencia CF,Lille OSC,2.0,0.0,FINISHED
1771528444559,2012-10-02T20:45:00Z,1,BATE Borisov,FC Bayern München,3.0,1.0,FINISHED
1771528444574,2012-10-02T20:45:00Z,1,SL Benfica,FC Barcelona,0.0,2.0,FINISHED
1771528444587,2012-10-02T20:45:00Z,1,Galatasaray SK,Sporting Clube de Braga,0.0,2.0,FINISHED
1771528444588,2012-10-02T20:45:00Z,1,CFR Cluj,Manchester United FC,1.0,2.0,FINISHED
1771528444513,2012-10-03T18:00:00Z,1,Zenit St. Petersburg,AC Milan,2.0,3.0,FINISHED
1771528444484,2012-10-03T20:45:00Z,1,FC Porto,Paris Saint-Germain FC,1.0,0.0,FINISHED
1771528444485,2012-10-03T20:45:00Z,1,Dinamo Kiev,GNK Dinamo Zagreb,2.0,0.0,FINISHED
1771528444499,2012-10-03T20:45:00Z,1,Arsenal FC,Olympiakos Piraeus,3.0,1.0,FINISHED
1771528444500,2012-10-03T20:45:00Z,1,FC Schalke 04,Montpellier HSC,2.0,2.0,FINISHED
1771528444515,2012-10-03T20:45:00Z,1,RSC Anderlecht,Málaga CF,0.0,3.0,FINISHED
1771528444528,2012-10-03T20:45:00Z,1,AFC Ajax,Real Madrid CF,1.0,4.0,FINISHED
1771528444529,2012-10-03T20:45:00Z,1,Manchester City FC,Borussia Dortmund,1.0,1.0,FINISHED
1771528444575,2012-10-23T18:00:00Z,1,Spartak Moskva,SL Benfica,2.0,1.0,FINISHED
1771528444545,2012-10-23T20:45:00Z,1,FK Shakhtar Donetsk,Chelsea FC,2.0,1.0,FINISHED
1771528444547,2012-10-23T20:45:00Z,1,FC Nordsjælland,Juventus FC,1.0,1.0,FINISHED
1771528444560,2012-10-23T20:45:00Z,1,Lille OSC,FC Bayern München,0.0,1.0,FINISHED
1771528444561,2012-10-23T20:45:00Z,1,BATE Borisov,Valencia CF,0.0,3.0,FINISHED
1771528444576,2012-10-23T20:45:00Z,1,FC Barcelona,Celtic FC,2.0,1.0,FINISHED
1771528444590,2012-10-23T20:45:00Z,1,Manchester United FC,Sporting Clube de Braga,3.0,2.0,FINISHED
1771528444591,2012-10-23T20:45:00Z,1,Galatasaray SK,CFR Cluj,1.0,1.0,FINISHED
1771528444516,2012-10-24T18:00:00Z,1,Zenit St. Petersburg,RSC Anderlecht,1.0,0.0,FINISHED
1771528444486,2012-10-24T20:45:00Z,1,FC Porto,Dinamo Kiev,3.0,2.0,FINISHED
1771528444488,2012-10-24T20:45:00Z,1,GNK Dinamo Zagreb,Paris Saint-Germain FC,0.0,2.0,FINISHED
1771528444501,2012-10-24T20:45:00Z,1,Arsenal FC,FC Schalke 04,0.0,2.0,FINISHED
1771528444502,2012-10-24T20:45:00Z,1,Montpellier HSC,Olympiakos Piraeus,1.0,2.0,FINISHED
1771528444517,2012-10-24T20:45:00Z,1,Málaga CF,AC Milan,1.0,0.0,FINISHED
1771528444531,2012-10-24T20:45:00Z,1,AFC Ajax,Manchester City FC,3.0,1.0,FINISHED
1771528444532,2012-10-24T20:45:00Z,1,Borussia Dortmund,Real Madrid CF,2.0,1.0,FINISHED
1771528444489,2012-11-06T20:45:00Z,1,Dinamo Kiev,FC Porto,0.0,0.0,FINISHED
1771528444490,2012-11-06T20:45:00Z,1,Paris Saint-Germain FC,GNK Dinamo Zagreb,4.0,0.0,FINISHED
