id,date,matchday,home_team,away_team,home_score,away_score,status
1771528444636,2022-09-06T18:45:00Z,1,GNK Dinamo Zagreb,Chelsea FC,1.0,0.0,FINISHED
1771528444666,2022-09-06T18:45:00Z,1,Borussia Dortmund,FC København,3.0,0.0,FINISHED
1771528444637,2022-09-06T21:00:00Z,1,FC Red Bull Salzburg,AC Milan,1.0,1.0,FINISHED
1771528444651,2022-09-06T21:00:00Z,1,Celtic FC,Real Madrid CF,0.0,3.0,FINISHED
1771528444652,2022-09-06T21:00:00Z,1,RB Leipzig,FK Shakhtar Donetsk,1.0,4.0,FINISHED
1771528444667,2022-09-06T21:00:00Z,1,Sevilla FC,Manchester City FC,0.0,4.0,FINISHED
1771528444681,2022-09-06T21:00:00Z,1,Paris Saint-Germain FC,Juventus FC,2.0,1.0,FINISHED
1771528444682,2022-09-06T21:00:00Z,1,SL Benfica,Maccabi Haifa,2.0,0.0,FINISHED
1771528444577,2022-09-07T18:45:00Z,1,AFC Ajax,Rangers FC,4.0,0.0,FINISHED
1771528444621,2022-09-07T18:45:00Z,1,Eintracht Frankfurt,Sporting Clube de Portugal,0.0,3.0,FINISHED
1771528444578,2022-09-07T21:00:00Z,1,SSC Napoli,Liverpool FC,4.0,1.0,FINISHED
1771528444592,2022-09-07T21:00:00Z,1,Club Atlético de Madrid,FC Porto,2.0,1.0,FINISHED
1771528444593,2022-09-07T21:00:00Z,1,Club Brugge KV,Bayer 04 Leverkusen,1.0,0.0,FINISHED
1771528444606,2022-09-07T21:00:00Z,1,FC Internazionale Milano,FC Bayern München,0.0,2.0,FINISHED
1771528444608,2022-09-07T21:00:00Z,1,FC Barcelona,Viktoria Plzeň,5.0,1.0,FINISHED
1771528444622,2022-09-07T21:00:00Z,1,Tottenham Hotspur FC,Olympique de Marseille,2.0,0.0,FINISHED
1771528444609,2022-09-13T18:45:00Z,1,Viktoria Plzeň,FC Internazionale Milano,0.0,2.0,FINISHED
1771528444624,2022-09-13T18:45:00Z,1,Sporting Clube de Portugal,Tottenham Hotspur FC,2.0,0.0,FINISHED
1771528444579,2022-09-13T21:00:00Z,1,Liverpool FC,AFC Ajax,2.0,1.0,FINISHED
1771528444594,2022-09-13T21:00:00Z,1,Bayer 04 Leverkusen,Club Atlético de Madrid,2.0,0.0,FINISHED
1771528444595,2022-09-13T21:00:00Z,1,FC Porto,Club Brugge KV,0.0,4.0,FINISHED
1771528444610,2022-09-13T21:00:00Z,1,FC Bayern München,FC Barcelona,2.0,0.0,FINISHED
1771528444625,2022-09-13T21:00:00Z,1,Olympique de Marseille,Eintracht Frankfurt,0.0,1.0,FINISHED
